Location,Year,Month,average_temp,Season
WaggaWagga,2014,November,20.831666666666667,Spring
WaggaWagga,2014,December,23.12741935483871,Summer
WaggaWagga,2015,January,23.941935483870967,Summer
WaggaWagga,2015,February,25.357142857142858,Summer
WaggaWagga,2015,March,20.26290322580645,Autumn
WaggaWagga,2015,April,16.311666666666667,Autumn
WaggaWagga,2015,May,11.540322580645162,Autumn
WaggaWagga,2015,June,8.346666666666666,Winter
WaggaWagga,2015,July,7.62258064516129,Winter
WaggaWagga,2015,August,8.962903225806452,Winter
WaggaWagga,2015,September,11.283333333333333,Spring
WaggaWagga,2015,October,19.333870967741934,Spring
WaggaWagga,2015,November,20.266666666666666,Spring
WaggaWagga,2015,December,23.320967741935483,Summer
WaggaWagga,2016,January,24.633870967741935,Summer
WaggaWagga,2016,February,24.598275862068967,Summer
WaggaWagga,2016,March,23.49032258064516,Autumn
WaggaWagga,2016,April,18.42,Autumn
WaggaWagga,2016,May,12.95483870967742,Autumn
WaggaWagga,2016,June,9.88,Winter
WaggaWagga,2016,July,9.5,Winter
WaggaWagga,2016,August,9.548387096774194,Winter
WaggaWagga,2016,September,11.848333333333333,Spring
WaggaWagga,2016,October,13.580645161290322,Spring
WaggaWagga,2016,November,18.511666666666667,Spring
WaggaWagga,2016,December,23.538709677419355,Summer
WaggaWagga,2017,January,26.351612903225806,Summer
WaggaWagga,2017,February,24.117857142857144,Summer
WaggaWagga,2017,March,23.08225806451613,Autumn
WaggaWagga,2017,April,16.281666666666666,Autumn
WaggaWagga,2017,May,11.701612903225806,Autumn
WaggaWagga,2017,June,7.844,Winter
Walpole,2009,January,19.675806451612903,Summer
Walpole,2009,February,19.925,Summer
Walpole,2009,March,18.30483870967742,Autumn
Walpole,2009,April,17.246666666666666,Autumn
Walpole,2009,May,15.588709677419356,Autumn
Walpole,2009,June,12.738333333333333,Winter
Walpole,2009,July,12.320967741935483,Winter
Walpole,2009,August,12.434482758620689,Winter
Walpole,2009,September,11.61,Spring
Walpole,2009,October,14.71774193548387,Spring
Walpole,2009,November,16.605,Spring
Walpole,2009,December,17.393548387096775,Summer
Walpole,2010,January,19.23709677419355,Summer
Walpole,2010,February,20.790384615384614,Summer
Walpole,2010,March,20.051612903225806,Autumn
Walpole,2010,April,16.773333333333333,Autumn
Walpole,2010,May,14.761290322580646,Autumn
Walpole,2010,June,13.14,Winter
Walpole,2010,July,12.212903225806452,Winter
Walpole,2010,August,12.258064516129032,Winter
Walpole,2010,September,13.278571428571428,Spring
Walpole,2010,October,14.420967741935485,Spring
Walpole,2010,November,17.913333333333334,Spring
Walpole,2010,December,17.933870967741935,Summer
Walpole,2011,January,20.070967741935483,Summer
Walpole,2011,February,20.803571428571427,Summer
Walpole,2011,March,20.230645161290322,Autumn
Walpole,2011,April,24.276774193548388,Autumn
Walpole,2011,May,15.55967741935484,Autumn
Walpole,2011,June,14.123333333333333,Winter
Walpole,2011,July,12.24074074074074,Winter
Walpole,2011,August,14.08095238095238,Winter
Walpole,2011,September,13.378333333333334,Spring
Walpole,2011,October,15.038709677419355,Spring
Walpole,2011,November,17.076785714285712,Spring
Walpole,2011,December,18.803333333333335,Summer
Walpole,2012,January,21.274074074074075,Summer
Walpole,2012,February,20.060344827586206,Summer
Walpole,2012,March,19.948387096774194,Autumn
Walpole,2012,April,17.688333333333333,Autumn
Walpole,2012,May,15.343548387096774,Autumn
Walpole,2012,June,13.531666666666666,Winter
Walpole,2012,July,12.467741935483872,Winter
Walpole,2012,August,12.637096774193548,Winter
Walpole,2012,September,13.61,Spring
Walpole,2012,October,15.415,Spring
Walpole,2012,November,15.94,Spring
Walpole,2012,December,18.331,Summer
Walpole,2012,December,18.331,Summer
Walpole,2013,January,20.543548387096774,Summer
Walpole,2013,February,24.65225806451613,Summer
Walpole,2013,March,18.598387096774193,Autumn
Walpole,2013,April,18.445,Autumn
Walpole,2013,May,14.85483870967742,Autumn
Walpole,2013,June,13.575862068965517,Winter
Walpole,2013,July,12.57258064516129,Winter
Walpole,2013,August,13.701612903225806,Winter
Walpole,2013,September,13.825862068965517,Spring
Walpole,2013,October,14.95,Spring
Walpole,2013,November,17.27413793103448,Spring
Walpole,2013,December,17.798387096774192,Summer
Walpole,2014,January,20.135483870967743,Summer
Walpole,2014,February,19.814285714285713,Summer
Walpole,2014,March,19.366129032258065,Autumn
Walpole,2014,April,17.75,Autumn
Walpole,2014,May,15.637096774193548,Autumn
Walpole,2014,June,13.97,Winter
Walpole,2014,July,12.848387096774193,Winter
Walpole,2014,August,14.030645161290323,Winter
Walpole,2014,September,14.353333333333333,Spring
Walpole,2014,October,15.53,Spring
Walpole,2014,November,16.298333333333332,Spring
Walpole,2014,December,16.990322580645163,Summer
Walpole,2015,January,20.217741935483872,Summer
Walpole,2015,February,21.042857142857144,Summer
Walpole,2015,March,18.71290322580645,Autumn
Walpole,2015,April,16.976666666666667,Autumn
Walpole,2015,May,13.991935483870968,Autumn
Walpole,2015,June,14.356666666666666,Winter
Walpole,2015,July,12.648387096774194,Winter
Walpole,2015,August,12.970967741935484,Winter
Walpole,2015,September,14.035,Spring
Walpole,2015,October,16.496774193548386,Spring
Walpole,2015,November,17.18,Spring
Walpole,2015,December,17.74516129032258,Summer
Walpole,2016,January,20.318333333333335,Summer
Walpole,2016,February,19.7,Summer
Walpole,2016,March,18.941935483870967,Autumn
Walpole,2016,April,16.996666666666666,Autumn
Walpole,2016,May,14.38225806451613,Autumn
Walpole,2016,June,12.767241379310345,Winter
Walpole,2016,July,11.95,Winter
Walpole,2016,August,11.693548387096774,Winter
Walpole,2016,September,11.708333333333334,Spring
Walpole,2016,October,13.815,Spring
Walpole,2016,November,15.503703703703703,Spring
Walpole,2016,December,17.196774193548386,Summer
Walpole,2017,January,18.293548387096774,Summer
Walpole,2017,February,18.87142857142857,Summer
Walpole,2017,March,17.635,Autumn
Walpole,2017,April,16.423333333333332,Autumn
Walpole,2017,May,15.143548387096773,Autumn
Walpole,2017,June,14.65,Winter
Watsonia,2009,January,21.51451612903226,Summer
Watsonia,2009,February,21.5,Summer
Watsonia,2009,March,18.491935483870968,Autumn
Watsonia,2009,April,14.961666666666666,Autumn
Watsonia,2009,May,12.162903225806451,Autumn
Watsonia,2009,June,10.143333333333333,Winter
Watsonia,2009,July,10.351612903225806,Winter
Watsonia,2009,August,12.030645161290323,Winter
Watsonia,2009,September,12.958333333333334,Spring
Watsonia,2009,October,13.941935483870967,Spring
Watsonia,2009,November,20.808333333333334,Spring
Watsonia,2009,December,19.35967741935484,Summer
Watsonia,2010,January,20.730645161290322,Summer
Watsonia,2010,February,22.380357142857143,Summer
Watsonia,2010,March,20.09032258064516,Autumn
Watsonia,2010,April,17.428333333333335,Autumn
Watsonia,2010,May,12.435483870967742,Autumn
Watsonia,2010,June,9.74,Winter
Watsonia,2010,July,9.335483870967742,Winter
Watsonia,2010,August,9.837096774193549,Winter
Watsonia,2010,September,11.521666666666667,Spring
Watsonia,2010,October,14.491935483870968,Spring
Watsonia,2010,November,17.31,Spring
Watsonia,2010,December,18.558064516129033,Summer
Watsonia,2011,January,21.05,Summer
Watsonia,2011,February,19.692857142857143,Summer
Watsonia,2011,March,17.993548387096773,Autumn
Watsonia,2011,April,21.592258064516127,Autumn
Watsonia,2011,May,11.420967741935483,Autumn
Watsonia,2011,June,10.266666666666667,Winter
Watsonia,2011,July,10.01774193548387,Winter
Watsonia,2011,August,11.4,Winter
Watsonia,2011,September,13.165,Spring
Watsonia,2011,October,14.859677419354838,Spring
Watsonia,2011,November,18.083333333333332,Spring
Watsonia,2011,December,18.7,Summer
Watsonia,2012,January,21.35967741935484,Summer
Watsonia,2012,February,21.093103448275862,Summer
Watsonia,2012,March,17.96290322580645,Autumn
Watsonia,2012,April,15.751666666666667,Autumn
Watsonia,2012,May,12.12741935483871,Autumn
Watsonia,2012,June,9.936666666666667,Winter
Watsonia,2012,July,10.037096774193548,Winter
Watsonia,2012,August,10.561290322580644,Winter
Watsonia,2012,September,12.68,Spring
Watsonia,2012,October,14.596774193548388,Spring
Watsonia,2012,November,17.75,Spring
Watsonia,2012,December,22.1875,Summer
Watsonia,2012,December,22.1875,Summer
Watsonia,2013,January,21.356451612903225,Summer
Watsonia,2013,February,17.08516129032258,Summer
Watsonia,2013,March,20.822580645161292,Autumn
Watsonia,2013,April,15.36,Autumn
Watsonia,2013,May,12.556451612903226,Autumn
Watsonia,2013,June,9.876666666666667,Winter
Watsonia,2013,July,10.864516129032259,Winter
Watsonia,2013,August,11.825806451612904,Winter
Watsonia,2013,September,14.411666666666667,Spring
Watsonia,2013,October,14.13225806451613,Spring
Watsonia,2013,November,16.073333333333334,Spring
Watsonia,2013,December,18.77258064516129,Summer
Watsonia,2014,January,22.45967741935484,Summer
Watsonia,2014,February,22.007142857142856,Summer
Watsonia,2014,March,19.64032258064516,Autumn
Watsonia,2014,April,16.005,Autumn
Watsonia,2014,May,13.937096774193549,Autumn
Watsonia,2014,June,11.423333333333334,Winter
Watsonia,2014,July,10.561290322580644,Winter
Watsonia,2014,August,10.462903225806452,Winter
Watsonia,2014,September,13.193333333333333,Spring
Watsonia,2014,October,15.714516129032258,Spring
Watsonia,2014,November,17.84166666666667,Spring
Watsonia,2014,December,19.54032258064516,Summer
Watsonia,2015,January,21.043548387096774,Summer
Watsonia,2015,February,22.05,Summer
Watsonia,2015,March,17.574193548387097,Autumn
Watsonia,2015,April,14.328333333333333,Autumn
Watsonia,2015,May,12.59032258064516,Autumn
Watsonia,2015,June,10.023333333333333,Winter
Watsonia,2015,July,9.029032258064516,Winter
Watsonia,2015,August,10.103225806451613,Winter
Watsonia,2015,September,12.363333333333333,Spring
Watsonia,2015,October,17.806451612903224,Spring
Watsonia,2015,November,17.88,Spring
Watsonia,2015,December,21.75967741935484,Summer
Watsonia,2016,January,21.533870967741937,Summer
Watsonia,2016,February,21.286206896551725,Summer
Watsonia,2016,March,20.356451612903225,Autumn
Watsonia,2016,April,17.075,Autumn
Watsonia,2016,May,14.148387096774194,Autumn
Watsonia,2016,June,10.13,Winter
Watsonia,2016,July,10.609677419354838,Winter
Watsonia,2016,August,11.156451612903226,Winter
Watsonia,2016,September,12.706666666666667,Spring
Watsonia,2016,October,13.761290322580646,Spring
Watsonia,2016,November,16.018333333333334,Spring
Watsonia,2016,December,20.47758620689655,Summer
Watsonia,2017,January,21.88448275862069,Summer
Watsonia,2017,February,20.101923076923075,Summer
Watsonia,2017,March,21.433333333333334,Autumn
Watsonia,2017,April,15.75,Autumn
Watsonia,2017,May,12.01774193548387,Autumn
Watsonia,2017,June,9.584,Winter
Williamtown,2009,January,23.77741935483871,Summer
Williamtown,2009,February,23.385714285714286,Summer
Williamtown,2009,March,21.206451612903226,Autumn
Williamtown,2009,April,18.585,Autumn
Williamtown,2009,May,15.770967741935484,Autumn
Williamtown,2009,June,13.156666666666666,Winter
Williamtown,2009,July,11.98225806451613,Winter
Williamtown,2009,August,14.17258064516129,Winter
Williamtown,2009,September,16.816666666666666,Spring
Williamtown,2009,October,17.17258064516129,Spring
Williamtown,2009,November,22.266666666666666,Spring
Williamtown,2009,December,22.370967741935484,Summer
Williamtown,2010,January,24.517741935483873,Summer
Williamtown,2010,February,24.225,Summer
Williamtown,2010,March,22.114516129032257,Autumn
Williamtown,2010,April,18.696666666666665,Autumn
Williamtown,2010,May,15.229032258064516,Autumn
Williamtown,2010,June,12.653333333333332,Winter
Williamtown,2010,July,12.619354838709677,Winter
Williamtown,2010,August,12.68,Winter
Williamtown,2010,September,15.81,Spring
Williamtown,2010,October,17.81935483870968,Spring
Williamtown,2010,November,20.78,Spring
Williamtown,2010,December,22.64677419354839,Summer
Williamtown,2011,January,24.411290322580644,Summer
Williamtown,2011,February,25.14814814814815,Summer
Williamtown,2011,March,22.7,Autumn
Williamtown,2011,April,18.16,Autumn
Williamtown,2011,May,14.496774193548386,Autumn
Williamtown,2011,June,13.808333333333334,Winter
Williamtown,2011,July,12.348387096774193,Winter
Williamtown,2011,August,13.433870967741935,Winter
Williamtown,2011,September,16.156666666666666,Spring
Williamtown,2011,October,17.433870967741935,Spring
Williamtown,2011,November,21.573333333333334,Spring
Williamtown,2011,December,19.612903225806452,Summer
Williamtown,2012,January,22.85322580645161,Summer
Williamtown,2012,February,22.03965517241379,Summer
Williamtown,2012,March,21.043548387096774,Autumn
Williamtown,2012,April,18.49,Autumn
Williamtown,2012,May,14.57741935483871,Autumn
Williamtown,2012,June,12.935,Winter
Williamtown,2012,July,12.5,Winter
Williamtown,2012,August,13.016129032258064,Winter
Williamtown,2012,September,15.681666666666667,Spring
Williamtown,2012,October,17.43064516129032,Spring
Williamtown,2012,November,20.64,Spring
Williamtown,2012,December,23.735999999999997,Summer
Williamtown,2012,December,23.735999999999997,Summer
Williamtown,2013,January,24.467741935483872,Summer
Williamtown,2013,February,29.361290322580643,Summer
Williamtown,2013,March,21.81774193548387,Autumn
Williamtown,2013,April,17.876666666666665,Autumn
Williamtown,2013,May,15.345161290322581,Autumn
Williamtown,2013,June,13.508333333333333,Winter
Williamtown,2013,July,12.683870967741935,Winter
Williamtown,2013,August,14.04516129032258,Winter
Williamtown,2013,September,17.871666666666666,Spring
Williamtown,2013,October,18.84516129032258,Spring
Williamtown,2013,November,19.903333333333332,Spring
Williamtown,2013,December,21.962903225806453,Summer
Williamtown,2014,January,23.301612903225806,Summer
Williamtown,2014,February,22.744642857142857,Summer
Williamtown,2014,March,21.624193548387098,Autumn
Williamtown,2014,April,19.14,Autumn
Williamtown,2014,May,16.503225806451614,Autumn
Williamtown,2014,June,14.213333333333333,Winter
Williamtown,2014,July,12.166129032258064,Winter
Williamtown,2014,August,13,Winter
Williamtown,2014,September,15.705,Spring
Williamtown,2014,October,19.1,Spring
Williamtown,2014,November,21.048214285714288,Spring
Williamtown,2014,December,22.837096774193547,Summer
Williamtown,2015,January,24.158064516129034,Summer
Williamtown,2015,February,22.742857142857144,Summer
Williamtown,2015,March,22.048387096774192,Autumn
Williamtown,2015,April,18.580000000000002,Autumn
Williamtown,2015,May,16.033870967741937,Autumn
Williamtown,2015,June,13.081666666666667,Winter
Williamtown,2015,July,11.738709677419354,Winter
Williamtown,2015,August,13.354838709677418,Winter
Williamtown,2015,September,14.995,Spring
Williamtown,2015,October,20.241935483870968,Spring
Williamtown,2015,November,21.675,Spring
Williamtown,2015,December,22.125806451612902,Summer
Williamtown,2016,January,23.441666666666666,Summer
Williamtown,2016,February,23.786206896551725,Summer
Williamtown,2016,March,22.88225806451613,Autumn
Williamtown,2016,April,19.918333333333333,Autumn
Williamtown,2016,May,16.76290322580645,Autumn
Williamtown,2016,June,13.92,Winter
Williamtown,2016,July,13.029032258064516,Winter
Williamtown,2016,August,13.070967741935483,Winter
Williamtown,2016,September,16.31,Spring
Williamtown,2016,October,18.116129032258065,Spring
Williamtown,2016,November,21.156666666666666,Spring
Williamtown,2016,December,24.496774193548386,Summer
Williamtown,2017,January,25.870967741935484,Summer
Williamtown,2017,February,25.642857142857142,Summer
Williamtown,2017,March,22.743548387096773,Autumn
Williamtown,2017,April,18.436666666666667,Autumn
Williamtown,2017,May,15.667741935483871,Autumn
Williamtown,2017,June,14.228,Winter
Witchcliffe,2009,January,20.361666666666668,Summer
Witchcliffe,2009,February,20.576923076923077,Summer
Witchcliffe,2009,March,18.29,Autumn
Witchcliffe,2009,April,17.011666666666667,Autumn
Witchcliffe,2009,May,14.196774193548388,Autumn
Witchcliffe,2009,June,13.033333333333333,Winter
Witchcliffe,2009,July,12.07741935483871,Winter
Witchcliffe,2009,August,12.801612903225806,Winter
Witchcliffe,2009,September,12.29642857142857,Spring
Witchcliffe,2009,October,14.651612903225807,Spring
Witchcliffe,2009,November,16.723333333333333,Spring
Witchcliffe,2009,December,18.29193548387097,Summer
Witchcliffe,2010,January,19.951612903225808,Summer
Witchcliffe,2010,February,21.801923076923078,Summer
Witchcliffe,2010,March,19.838709677419356,Autumn
Witchcliffe,2010,April,16.08,Autumn
Witchcliffe,2010,May,14.01774193548387,Autumn
Witchcliffe,2010,June,12.215,Winter
Witchcliffe,2010,July,11.741935483870968,Winter
Witchcliffe,2010,August,11.80483870967742,Winter
Witchcliffe,2010,September,12.876785714285715,Spring
Witchcliffe,2010,October,14.335483870967742,Spring
Witchcliffe,2010,November,18.163333333333334,Spring
Witchcliffe,2010,December,19.058064516129033,Summer
Witchcliffe,2011,January,20.8,Summer
Witchcliffe,2011,February,23.442857142857143,Summer
Witchcliffe,2011,March,20.954838709677418,Autumn
Witchcliffe,2011,April,16.763870967741934,Autumn
Witchcliffe,2011,May,14.39516129032258,Autumn
Witchcliffe,2011,June,13.656666666666666,Winter
Witchcliffe,2011,July,11.812903225806451,Winter
Witchcliffe,2011,August,13.441935483870967,Winter
Witchcliffe,2011,September,13.136666666666667,Spring
Witchcliffe,2011,October,15.335483870967742,Spring
